0.09	4816
0.12	5136
0.10	5008
0.10	5180
0.10	5148
0.10	5140
0.10	5048
0.10	5172
0.10	5144
0.12	5120
0.10	4984
0.10	5132
0.10	5088
0.10	5076
0.13	5028
0.10	5140
0.11	5040
0.12	5096
0.15	5136
0.13	5268
0.11	5104
0.10	5148
0.11	5028
0.11	5016
0.11	5084
0.11	5204
0.12	5164
0.12	4820
0.14	5032
0.16	4920
0.13	5100
0.10	4952
0.14	4908
0.12	5236
0.14	5208
0.10	4952
0.10	5220
0.10	5156
0.10	5132
4.96	7436
0.63	5504
0.20	5160
0.17	5216
0.13	4976
0.18	4916
0.16	5044
0.13	5096
0.15	5108
0.20	5296
0.13	5176
0.13	5100
0.24	5252
0.16	5144
1.56	6212
1.61	6536
1.49	5972
1.48	6032
1.50	6212
1.51	6272
1.55	6148
1.73	6276
1.58	6040
1.54	6324
1.52	6128
1.50	6300
1.57	6300
1.51	6268
1.61	6204
1.57	6396
1.58	6468
1.55	6344
1.49	6064
1.53	6304
1.53	6072
1.49	6216
1.55	6528
1.56	6308
1.79	6620
1.61	6288
1.40	6064
1.51	6280
1.71	6380
1.58	6420
1.60	6580
1.70	6640
1.57	6324
1.54	6340
1.53	6352
1.47	6244
1.41	6224
1.39	6124
1.66	6468
1.70	6232
1.70	6060
1.49	5996
1.69	6112
1.70	6508
1.42	6148
1.64	6208
1.49	6152
1.56	6284
1.25	6088
1.38	6280
1.48	6208
1.51	6216
1.59	6364
1.69	6520
1.71	6564
1.49	6260
1.59	6392
1.47	6036
1.53	6308
1.49	6276
1.63	6172
1.49	6276
1.62	6288
1.61	6316
1.50	6436
1.73	6420
1.60	6132
1.74	6236
1.72	6244
1.72	6432
1.73	6316
1.72	6468
2.01	6260
1.67	6420
1.59	6136
1.71	6448
1.74	6268
1.59	6080
1.50	6188
1.70	6464
1.64	6340
1.59	6436
1.60	6380
1.71	6260
1.58	6268
1.67	6420
1.67	6496
1.67	6448
1.47	6100
1.59	6088
1.52	6120
1.42	6204
1.42	6216
1.57	6312
1.60	6068
1.65	6328
1.63	6628
1.57	6480
1.45	6064
1.57	6108
1.57	6380
